"barcode";"product_name";"rank";"current_price";"buybox_price";"second_price";"third_price";"min_price";"learned_price_cut";"learned_max_increase";"old_action";"old_proposed";"old_blockers";"old_reason";"new_action";"new_proposed";"new_blockers";"new_reason";"classification";"changed_rule"
"TYBKSWBZ0ZNWBM6264";"Actisoft Mutfak Temizleyici Limonlu Hızlı Etki Yüksek Performans";"1";"299.99";"299.99";"";"";"171.90";"";"";"KORU";"299.99";"[""COST_INCOMPLETE"",""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"299.99";"[""COST_INCOMPLETE""]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"TYBLXHIU3PP8FE9615";"Rize Siyah Çay 1 kg x 6 Adet";"1";"1924.07";"1924.07";"1925.00";"1914.09";"1779.21";"";"";"FIYAT_ARTIR";"1924.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1924.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBM9GTY61NMUHEC75";"Dark Spice Duş Jeli 750 ml x 2";"1";"585.84";"585.84";"587.88";"";"585.84";"";"";"FIYAT_ARTIR";"587.78";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"587.78";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBMKAU6PWTW4DP160";"Gold Erkek EDP Parfüm 100 ml";"1";"730.28";"730.28";"739.95";"781.08";"730.28";"";"";"FIYAT_ARTIR";"734.03";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"734.03";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBNIV293OUS3NZN12";"Baldo Pirinç 2.5 KG";"1";"517.35";"517.35";"520.20";"529.90";"490.65";"";"";"FIYAT_ARTIR";"520.1";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"520.1";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBNE1QAD4PWMO4266";"Rize Çay 1 kg";"1";"454.44";"454.44";"458.00";"560.00";"438.54";"";"";"FIYAT_ARTIR";"457.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"457.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBOR73R5430C5S407";"Büyük Boy Çöp Torbası (3 Adet) 20'li";"1";"542.24";"542.24";"547.70";"630.00";"451.84";"";"";"FIYAT_ARTIR";"542.34";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"542.34";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBOR44SF23NEOPW33";"Peçete 100'lü Pk 32 Li Set (1 Koli)";"1";"946.82";"946.82";"";"";"758.06";"";"";"KORU";"946.82";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"946.82";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"TYBPXF6S04MS060577";"White Glow Vücut Spreyi 2 X 200 ml";"1";"578.20";"578.20";"578.20";"712.50";"573.49";"";"";"KORU";"578.2";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"578.2";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBOW8VXLAHG6UIL84";"Diş İpi Ferah";"1";"274.10";"274.10";"336.99";"348.00";"266.27";"";"";"FIYAT_ARTIR";"276.91";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"276.91";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBPF2R6P2CTN22T46";"Magic Kadın EDP Parfüm 50 ml-TRNDYLDAYCAREMAGİCPARFÜM50ml";"1";"688.52";"688.52";"692.01";"684.52";"550.04";"";"";"FIYAT_ARTIR";"691.91";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"691.91";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBOV516EKUY5D7479";"Peçete 100 'lü 32 Adet";"1";"926.60";"926.60";"";"";"758.06";"";"";"KORU";"926.6";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"926.6";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"TYBOAYX7IK5VXMIP06";"Marine Edp 100 ml Erkek Parfüm";"1";"739.96";"739.96";"739.96";"781.08";"730.28";"";"";"KORU";"739.96";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"739.96";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBQQWB3NGVVOVEJ98";"Power Fix Saç Spreyi Kalıcı Dolgun Ve Elektriklenmeyen Saç Stilleri 3 Adet X 250 ml";"1";"760.00";"760.00";"760.00";"774.28";"193.25";"";"";"KORU";"760";"[""COST_INCOMPLETE"",""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"760";"[""COST_INCOMPLETE""]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBSNLXV5X60N4YU93";"Makarnası Tam Buğday Makarna Kalem Makarna 500 Gr Kalem Tam Buğday Makarna";"1";"268.80";"268.80";"268.90";"";"240.22";"";"";"KORU";"268.8";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"268.8";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBRLLCIK8BFEE4U63";"Acı Sarı Biberiye Turşusu 335 Gr x 4 Adet | Çıtır Cin Biber Turşusu | Doğal Sirkeli Meze";"1";"454.76";"454.76";"450.31";"878.00";"440.16";"";"";"KORU";"454.76";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"454.76";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBRGSANYW509YR535";"Strawberry, Peony & Musk Valentine's Day Special EDP Kadın 50 ml";"1";"887.99";"887.99";"";"";"193.25";"";"";"KORU";"887.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED"",""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"887.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED""]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"TYBRRHWGU3U14KH700";"Karadeniz Çayı 500 Gr 3 Adet";"1";"600.00";"600.00";"899.99";"";"573.02";"";"";"FIYAT_ARTIR";"604.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"604.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBT6IV0S1D3N9YE58";"Limon Kolonyası 400 ml 80 Derece 3 ADET";"1";"473.21";"473.21";"474.11";"";"381.52";"";"";"FIYAT_ARTIR";"474.01";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"474.01";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBSVDSWPFKY65U861";"Soğuk Latte Kahve 250ml X 3 Adet";"1";"330.77";"330.77";"327.66";"330.87";"301.46";"";"";"KORU";"330.77";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"330.77";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBSVZ115T0TQBJA30";"Pure Kadın EDP Parfüm 100 ml";"1";"739.45";"739.45";"739.45";"781.08";"730.28";"";"";"KORU";"739.45";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"739.45";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBTU2WH9AT6G91E54";"Set 5 Adet Doğuş Demlik Poşet Çay Avantaj 30 gr 35li";"1";"3168.00";"3168.00";"3169.00";"";"2861.80";"";"";"FIYAT_ARTIR";"3168.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"3168.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBV2GMCLD8MI3L051";"Bril Banyo Temizleyici 1000 ml 3 ADET";"1";"571.01";"571.01";"574.85";"655.69";"530.04";"";"";"FIYAT_ARTIR";"574.75";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"574.75";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBUW41VN47C3R6J66";"Guatemala Filtre Kahve 250 gr x 3";"1";"1192.64";"1192.64";"1195.08";"1206.46";"1013.89";"";"";"FIYAT_ARTIR";"1194.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1194.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBTRQEBKK20D6YF97";"Islak Havlu Mendil 50 li 10 Adet";"1";"494.05";"494.05";"499.00";"";"393.52";"";"";"FIYAT_ARTIR";"498.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"498.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBU1CCWM847BYOQ14";"Earl Grey Poşet Çay 48'li 2 Paket 96 Adet";"1";"328.01";"328.01";"498.90";"";"311.52";"";"";"FIYAT_ARTIR";"332.91";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"332.91";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBZ12A9FTB74P3B22";"Fındıklı Süt Reçeli 270gr Marketimgo";"1";"321.21";"321.21";"330.28";"317.72";"324.30";"";"";"MIN_FIYATA_TOPARLA";"324.3";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"324.3";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_OWNED";"cts_removed_min_recovery"
"TYBWMFB9T98G0TH456";"Islak Havlu Mendil 50 li 10 Adet";"1";"494.05";"494.05";"499.00";"641.25";"393.52";"";"";"FIYAT_ARTIR";"498.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"498.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBWQ1Q29VQBHYIA24";"Glutensiz Katkısız Kakaolu Fındık Kreması 2 Adet X 350 gr";"1";"754.98";"754.98";"750.00";"919.08";"754.98";"";"";"KORU";"754.98";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"754.98";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"TYBXVEKS5JZ3WSIJ95";"Ekstra Yağ Çözücü Sensitive Bulaşık Deterjanı 750 ml X 3 Adet";"1";"447.30";"447.30";"447.30";"459.08";"421.94";"";"";"KORU";"447.3";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"447.3";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"ülkerkakao6lı";"Kakao 1 Kg x 6 Paket";"1";"7499.99";"7499.99";"";"";"6948.04";"";"";"KORU";"7499.99";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"7499.99";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"TYBZYD61EOYRYN1O97";"Zeytinyagli dus jeli 750 ml x 2";"1";"585.84";"585.84";"587.88";"";"585.84";"";"";"FIYAT_ARTIR";"587.78";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"587.78";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86956668901321";"Bebek Kulak Temizleme Pamuğu 72’li – Kağıt Çubuklu Doğal Pamuklu Kulak Çubuğu";"1";"311.56";"311.56";"345.00";"349.00";"267.73";"";"";"FIYAT_ARTIR";"315.31";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"315.31";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"TYBYTRZ3POGT666O72";"Bulaşık Makinası Tuzu 1500 Gr";"1";"251.00";"251.00";"256.00";"275.08";"208.05";"";"";"FIYAT_ARTIR";"255.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"255.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"50003691244616";"Black + Night parfüm 2 li set";"1";"575.00";"575.00";"650.00";"";"563.62";"";"";"FIYAT_ARTIR";"578.75";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"578.75";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"5056O691244616";"Black Parfüm 2 adet";"1";"599.04";"599.04";"600.62";"650.00";"563.62";"";"";"FIYAT_ARTIR";"600.52";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"600.52";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"55989898965646";"Papaya Özlü Glutensiz Diş Macunu";"1";"321.17";"321.17";"330.28";"";"295.90";"";"";"FIYAT_ARTIR";"324.92";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"324.92";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"31122025HKN00462";"Antep Fıstık Kaplı Hurma Topu 96g x 2 Adet";"1";"438.90";"438.90";"434.61";"445.22";"425.35";"";"";"KORU";"438.9";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"438.9";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"5050136875120";"Pure & Charm 2'li set Kadın Edp Parfüm 100ml + 50ml";"1";"1243.68";"1243.68";"1243.68";"1296.28";"1087.07";"";"";"KORU";"1243.68";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1243.68";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"868025566205158680256621765";"Kuru Fasulye + Pilav Paketi (8 mm Kuru Fasulye + Osmancık Pirinç)";"1";"375.96";"375.96";"";"";"375.96";"";"";"KORU";"375.96";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"375.96";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8681763309472";"Dark erkek edp parfüm 2 adet X 100 ml";"1";"1285.68";"1285.68";"1360.68";"1383.01";"1267.32";"";"";"FIYAT_ARTIR";"1290.17";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1290.17";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8680256621215";"Kırmızı Mercimek 1 Kg";"1";"253.93";"253.93";"";"";"253.93";"";"";"KORU";"253.93";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"253.93";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680218374849";"Lüks Medjoul Hurma Yumuşak Etli Büyük Boy 4 Adet X 300 gr";"1";"1660.65";"1660.65";"1728.68";"1782.79";"1415.47";"";"";"FIYAT_ARTIR";"1664.66";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1664.66";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8680256621277";"Futbol Mercimek 1 Kg";"1";"253.93";"253.93";"";"";"253.93";"";"";"KORU";"253.93";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"253.93";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8684992035558";"%5 Üre Vücut Losyonu 300 ml x 2 Adet – Kuru Ciltler İçin Nemlendirici Bakım Seti";"1";"617.88";"617.88";"615.48";"665.83";"598.19";"";"";"KORU";"617.88";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"617.88";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690210570839";"Tropikal Duş Jeli Yedek Dolum Paketi 2x1500 ml (3000 ml Toplam Hacim)";"1";"985.10";"985.10";"980.10";"989.90";"798.19";"";"";"KORU";"985.1";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"985.1";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8683198005351";"Şeker İlavesiz Karadut Reçeli Ekstra Geleneksel 2 Adet x 275 gr";"1";"578.80";"578.80";"574.79";"580.50";"548.80";"";"";"KORU";"578.8";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"578.8";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690521024830";"Tam Buğdaylı Bisküvi 393 G x 4 Adet - Yüksek Lifli Doyurucu Atıştırmalık Paket";"1";"457.08";"457.08";"459.08";"459.36";"447.57";"";"";"FIYAT_ARTIR";"458.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"458.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690103423172";"Riviera zeytinyağı 4 Adet x 1000 ml";"1";"1975.37";"1975.37";"2671.77";"2672.01";"1631.56";"";"";"FIYAT_ARTIR";"1976.95";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1976.95";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8695000722355";"Diamond Kadın Parfüm EDP 100 ML – 2’li Set";"1";"1711.28";"1711.28";"1709.00";"1749.00";"1267.32";"";"";"KORU";"1711.28";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1711.28";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690555100876";"Colombia Medium Filtre Kahve 250 g";"1";"593.39";"593.39";"597.08";"605.19";"462.08";"";"";"FIYAT_ARTIR";"596.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"596.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690530033913";"Yeşil Çaylı Kolonya 4 Adet X 200 ml";"1";"892.65";"892.65";"978.71";"1016.21";"859.91";"";"";"FIYAT_ARTIR";"896.4";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"896.4";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690530033912";"Bahar Kolonya 4 Adet X 200ml";"1";"948.05";"948.05";"949.05";"999.70";"857.44";"";"";"FIYAT_ARTIR";"948.95";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"948.95";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86935139261833";"Tam koruma ve beyazlatıcı diş macunu 3 Adet X 75 ml";"1";"613.65";"613.65";"622.36";"1349.00";"505.59";"";"";"FIYAT_ARTIR";"617.4";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"617.4";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86950254587";"Filtre Kahve Colombia 250 Gr X 2 Adet";"1";"743.73";"743.73";"783.75";"823.95";"737.99";"";"";"FIYAT_ARTIR";"743.83";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"743.83";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8695000111877";"Gold Eau De Parfum For Men 100 ml Erkek Parfüm";"1";"957.32";"957.32";"955.00";"989.00";"730.28";"";"";"KORU";"957.32";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"957.32";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"869502154587";"Kavrulmuş Filtre Kahve Guatemala 250 gr X 2 Adet";"1";"743.73";"743.73";"783.75";"810.33";"737.99";"";"";"FIYAT_ARTIR";"743.83";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"743.83";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"869507752412";"Bebek Bezi Junior (12-25 Kg) 2*32 64 Lü";"1";"826.50";"826.50";"828.78";"949.05";"679.69";"";"";"FIYAT_ARTIR";"828.68";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"828.68";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"869507725452124";"Bebek Bezi Maxi (8-18 Kg ) 44 *2 88 Li Jenny&willy";"1";"835.50";"835.50";"888.48";"1634.00";"679.69";"";"";"FIYAT_ARTIR";"839.25";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"839.25";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"869526255229";"Siyah Çay Demlik Poşet Çay 48'li x 3 Paket";"1";"433.76";"433.76";"437.08";"433.64";"395.27";"";"";"FIYAT_ARTIR";"436.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"436.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8695653254856";"Tropikal El Kremi 30 ml x 2 Adet";"1";"282.54";"282.54";"289.80";"312.17";"274.91";"";"";"FIYAT_ARTIR";"286.29";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"286.29";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8695656592314";"Bergamot Aramalı Siyah Çay 500grx3 Paket";"1";"749.00";"749.00";"760.00";"1011.08";"728.20";"";"";"FIYAT_ARTIR";"749.46";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"749.46";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8695254875636";"Shea Ve Avokado Şampuan 600 ml X 2 Adet";"1";"630.00";"630.00";"635.00";"690.97";"622.88";"";"";"FIYAT_ARTIR";"634.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"634.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86952658785";"YÜZ SIR AĞDA BANDI DAYCARE 20 Lİ PAKET X5 ADET";"1";"873.99";"873.99";"919.08";"926.07";"693.25";"";"";"FIYAT_ARTIR";"878.64";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"878.64";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86950785256";"Beyazlar ve renkliler için sıvı çamaşır deterjanı 1500ml X 4 adet";"1";"896.01";"896.01";"891.13";"1099.00";"845.13";"";"";"KORU";"896.01";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"896.01";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8695444098711";"2’li Gold Eau De Parfum For Men 100 ml Erkek Parfüm Seti";"1";"1652.84";"1652.84";"1655.08";"1713.92";"1267.32";"";"";"FIYAT_ARTIR";"1654.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1654.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86950775565511";"Islak Bebek Havlusu";"1";"295.90";"295.90";"597.55";"";"286.84";"";"";"FIYAT_ARTIR";"299.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"299.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8776266876788888";"Harra kabak iç çekirdeği 150 gr";"1";"315.60";"315.60";"330.28";"338.85";"297.14";"";"";"FIYAT_ARTIR";"319.35";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"319.35";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"daycarepuredark";"Pure&Dark Kadın ve Erkek Parfümü 2 x 100 ml";"1";"1272.14";"1272.14";"1273.14";"1314.68";"1267.32";"";"";"FIYAT_ARTIR";"1272.24";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1272.24";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
